TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,date,Time
30.0,80.0,274.9,120.0,16.0,76.98948662733073,72.61316283931953,2023-01-02,23:01:30
21.0,56.0,183.7,37.5,12.0,71.2296786877063,71.77113096369479,2023-01-03,00:01:30
11.0,24.0,80.8,11.5,6.0,66.8947178243506,63.355719486858014,2023-01-03,01:01:30
6.0,17.0,47.8,4.5,4.0,66.01353684841303,62.54426484747944,2023-01-03,02:01:30
4.0,7.0,22.6,2.0,1.0,63.72649945261272,59.078597040892205,2023-01-03,03:01:30
8.0,11.0,25.2,8.0,0.0,63.311597556510186,58.90308831991591,2023-01-03,04:46:30
13.0,10.0,19.0,19.3,0.0,61.451481156086956,58.62242070742438,2023-01-03,05:31:30
27.0,42.0,170.5,121.5,24.0,76.34742876627244,64.61664832524218,2023-01-03,06:46:30
35.0,79.0,378.1,168.5,50.0,74.45878022904223,74.31059398048339,2023-01-03,07:46:30
35.0,87.0,410.2,142.1,49.0,75.05539432432394,73.76873988419268,2023-01-03,08:01:30
28.0,86.0,381.5,143.8,31.0,74.25939255087057,72.94417647742132,2023-01-03,09:46:30
30.0,111.0,434.5,173.6,24.0,76.7760041829772,75.17634283746521,2023-01-03,10:46:30
29.0,112.0,398.0,160.2,22.0,71.85665625727736,73.60572750398309,2023-01-03,11:01:30
21.0,107.0,383.4,106.0,26.0,73.12652053146215,71.67233780659069,2023-01-03,12:01:30
19.0,125.0,436.4,105.8,33.0,72.15564278904563,74.1989428742093,2023-01-03,13:46:30
32.0,207.0,889.0,231.0,44.0,78.55030826860607,82.26228612802477,2023-01-03,14:46:30
35.0,202.0,987.6,227.0,52.0,77.03699714583198,87.10728730360658,2023-01-03,15:01:30
49.0,417.0,1841.3,404.7,65.0,88.67740478142944,100.2483358590546,2023-01-03,16:46:00
59.0,457.0,2067.6,418.5,69.0,87.01582946887972,101.45473140734,2023-01-03,17:31:00
56.0,390.0,1780.4,363.3,63.0,85.28206459760922,96.68213577551003,2023-01-03,18:16:30
49.0,281.0,1304.2,273.0,56.0,84.87646456014237,93.74006842558211,2023-01-03,19:01:30
32.0,212.0,798.2,155.6,43.0,79.29959909584218,81.93676933556473,2023-01-03,20:01:30
32.0,203.0,733.5,178.9,35.0,79.40144418854611,82.03662537682806,2023-01-03,21:46:30
33.0,173.0,643.9,166.5,28.0,76.25078773284511,79.54980930321744,2023-01-03,22:01:30
26.0,103.0,356.1,95.9,21.0,73.52458264282988,72.92983256822403,2023-01-03,23:01:30
18.0,52.0,167.1,37.6,13.0,70.24647910539248,70.80722139050847,2023-01-04,00:01:30
11.0,30.0,99.8,16.4,7.0,68.26366247675962,65.84200047239688,2023-01-04,01:01:30
10.0,15.0,55.4,12.7,4.0,65.58805954782721,61.42417768509788,2023-01-04,02:01:30
13.0,17.0,47.2,16.4,2.0,62.68997034150344,60.69634410018682,2023-01-04,03:46:30
14.0,9.0,26.9,4.9,0.0,60.66385321288466,61.98193547420476,2023-01-04,04:01:30
7.0,8.0,26.0,2.2,0.0,62.14365369567088,57.93653226139541,2023-01-04,05:01:30
15.0,30.0,92.4,55.7,24.0,65.83192660829039,59.556017181534756,2023-01-04,06:46:30
23.0,63.0,235.3,103.6,49.0,74.48782986639125,67.71815937562988,2023-01-04,07:46:00
24.0,69.0,255.8,106.3,48.0,73.19824900459841,68.9821837864587,2023-01-04,08:01:30
21.0,68.0,249.2,76.7,30.0,72.504949281563,69.95496427460048,2023-01-04,09:01:30
18.0,82.0,242.5,78.7,23.0,73.95171031569522,70.91979814054034,2023-01-04,10:01:30
16.0,85.0,294.7,77.0,24.0,71.45440689246698,69.13249128469843,2023-01-04,11:01:30
17.0,79.0,283.4,85.6,29.0,72.93643821811038,70.96272898146955,2023-01-04,12:01:30
18.0,108.0,347.9,98.3,35.0,74.66871463119688,72.26087782777874,2023-01-04,13:46:30
28.0,202.0,830.8,208.7,45.0,76.89308307729428,83.55146254919514,2023-01-04,14:46:30
32.0,168.0,753.8,209.3,50.0,75.51675481985765,82.78939368734552,2023-01-04,15:16:30
54.0,421.0,1942.4,440.7,67.0,87.18935710792258,98.32321093271887,2023-01-04,16:46:00
63.0,453.0,2144.6,467.7,69.0,90.3566868427574,101.99072958105302,2023-01-04,17:31:30
59.0,410.0,1876.9,383.9,64.0,88.39997940220937,101.4052062314004,2023-01-04,18:16:00
52.0,311.0,1315.2,302.7,58.0,84.81340195639419,92.30565636287331,2023-01-04,19:01:30
38.0,242.0,997.7,230.1,43.0,81.51092975643232,84.44314012697598,2023-01-04,20:01:30
34.0,203.0,752.9,163.5,40.0,74.13790611305967,82.39777088469279,2023-01-04,21:01:30
38.0,171.0,653.4,252.1,32.0,73.11691290441647,81.83339935952802,2023-01-04,22:31:30
33.0,117.0,401.9,121.1,23.0,72.08340601972868,75.42701692520822,2023-01-04,23:01:30
20.0,61.0,204.1,51.5,15.0,72.37891012256202,72.33815333531257,2023-01-05,00:01:30
11.0,26.0,99.8,18.7,7.0,66.14934373496202,64.37674674478438,2023-01-05,01:01:30
7.0,15.0,52.2,6.2,4.0,63.2312021043933,60.83492469131098,2023-01-05,02:01:30
6.0,12.0,42.9,6.2,2.0,65.87419169556426,61.53191692897458,2023-01-05,03:31:30
5.0,11.0,50.6,4.3,0.0,60.5959351102617,57.86021627369003,2023-01-05,04:01:30
2.0,9.0,36.9,3.5,0.0,60.07711183744628,57.188390589960136,2023-01-05,05:01:30
17.0,47.0,195.4,92.9,18.0,76.92900198728111,64.85096256106712,2023-01-05,06:46:30
26.0,94.0,428.9,135.1,31.0,71.65330106722286,73.29507621850657,2023-01-05,07:31:30
23.0,76.0,300.2,87.1,28.0,74.94229868331857,71.8702540573579,2023-01-05,08:01:30
17.0,59.0,193.3,79.6,16.0,70.97674378431154,68.01033978574326,2023-01-05,09:31:30
20.0,87.0,279.0,103.7,18.0,77.7891056835435,70.30593025847773,2023-01-05,10:46:30
23.0,115.0,482.3,137.1,23.0,75.05194039141544,75.68054535651535,2023-01-05,11:46:30
28.0,131.0,466.2,202.2,27.0,78.47800882438517,75.28168868848238,2023-01-05,12:46:30
43.0,246.0,1001.6,294.7,34.0,78.53733777821967,84.7885191318714,2023-01-05,13:46:30
52.0,351.0,1589.3,398.8,47.0,84.4401639803281,93.89695963086311,2023-01-05,14:46:30
55.0,322.0,1507.6,391.5,50.0,81.25938544358965,92.49934765800043,2023-01-05,15:16:30
65.0,499.0,2365.9,491.3,67.0,90.67726844932359,105.78988344234999,2023-01-05,16:46:00
69.0,460.0,2409.9,469.5,70.0,89.57570868288668,103.9986278582066,2023-01-05,17:31:00
62.0,327.0,1609.4,379.1,64.0,85.17093046939354,94.41891546513519,2023-01-05,18:01:00
52.0,301.0,1292.7,298.6,61.0,84.34004029053276,93.66020202905223,2023-01-05,19:01:30
53.0,332.0,1344.7,361.1,54.0,85.70627200008872,90.36926904924105,2023-01-05,20:31:30
46.0,248.0,978.6,243.7,52.0,80.05879718177353,85.84541963570567,2023-01-05,21:01:30
51.0,244.0,944.1,332.6,43.0,77.99819238429929,83.93619664357334,2023-01-05,22:31:30
45.0,209.0,816.9,254.8,32.0,80.32416905080332,83.44976816304522,2023-01-05,23:01:30
45.0,167.0,636.1,265.9,27.0,74.652797162624,80.23339033971631,2023-01-06,00:31:30
45.0,150.0,581.2,270.2,20.0,76.0684776743874,80.28194281122464,2023-01-06,01:16:30
33.0,86.0,307.3,76.7,13.0,70.93749866292838,73.91883939293714,2023-01-06,02:01:30
21.0,25.0,69.5,26.6,7.0,67.52590366086176,62.76784440595778,2023-01-06,03:46:30
21.0,34.0,91.8,32.9,3.0,68.88657492550053,67.57842139310215,2023-01-06,04:01:30
16.0,25.0,49.2,48.1,2.0,64.71488798748092,57.80733613489897,2023-01-06,05:46:30
20.0,25.0,66.2,45.3,0.0,61.12747487212696,57.93803966104811,2023-01-06,06:16:30
17.0,26.0,83.6,29.9,0.0,66.91273172136816,64.04971969262569,2023-01-06,07:46:30
15.0,21.0,68.4,19.1,0.0,59.45327152726757,62.2541241606433,2023-01-06,08:01:30
10.0,29.0,82.0,17.8,1.0,71.36905904145672,63.186238240019335,2023-01-06,09:01:30
7.0,15.0,50.8,7.1,4.0,65.36617390263135,62.242055802980516,2023-01-06,10:01:30
5.0,11.0,54.2,5.0,8.0,61.9720239784058,59.802721659000156,2023-01-06,11:31:30
12.0,67.0,210.5,36.8,17.0,73.57596831107105,72.16475910362887,2023-01-06,12:46:30
14.0,91.0,354.1,80.9,30.0,72.96402469749769,72.08653095935898,2023-01-06,13:46:30
27.0,133.0,552.9,154.1,43.0,72.82173644470647,78.92829075738042,2023-01-06,14:46:30
41.0,227.0,858.3,352.3,48.0,76.6166618700053,83.62080221007099,2023-01-06,15:46:30
50.0,295.0,1126.6,365.8,64.0,80.48991700443203,89.98005164699238,2023-01-06,16:31:30
53.0,302.0,1227.4,426.6,65.0,77.92084121473115,91.81617928570593,2023-01-06,17:16:00
46.0,200.0,717.6,314.1,53.0,80.36516838271096,80.4873725236472,2023-01-06,18:01:00
40.0,170.0,548.4,223.6,47.0,76.50683327272645,77.48539207280602,2023-01-06,19:01:30
32.0,146.0,443.7,145.8,42.0,75.65636659590372,76.27777327747744,2023-01-06,20:01:30
31.0,155.0,498.5,137.5,40.0,75.44849600565139,77.83493337849194,2023-01-06,21:01:30
27.0,110.0,380.4,66.3,34.0,75.78093750045943,75.39120007399033,2023-01-06,22:01:30
24.0,84.0,334.2,52.5,33.0,75.3547013864921,71.76340221528883,2023-01-06,23:01:30
20.0,60.0,198.0,35.1,30.0,73.83530616592373,71.52179584555184,2023-01-07,00:01:30
16.0,42.0,167.0,19.1,21.0,70.39758047524235,67.66816325958798,2023-01-07,01:01:30
11.0,27.0,106.1,10.6,13.0,68.8315208912524,65.93529878976793,2023-01-07,02:01:30
8.0,31.0,108.7,10.8,9.0,66.78859386628707,64.3698186806937,2023-01-07,03:01:30
5.0,12.0,53.3,6.1,6.0,65.32837628067928,60.90509833046408,2023-01-07,04:01:30
4.0,13.0,59.2,5.8,4.0,61.76311868082986,59.68948887300146,2023-01-07,05:01:30
4.0,15.0,57.6,8.5,4.0,63.40472286116858,60.25120851269406,2023-01-07,06:31:30
2.0,13.0,49.3,7.3,3.0,59.69704047078483,58.07428476706956,2023-01-07,07:01:30
4.0,14.0,44.1,5.8,4.0,64.3420620610314,59.8414535702846,2023-01-07,08:31:30
7.0,26.0,82.2,12.8,7.0,66.83808217930593,63.43844775721078,2023-01-07,09:46:30
9.0,62.0,189.7,37.8,12.0,74.29709194670426,70.36992791630246,2023-01-07,10:31:30
11.0,85.0,349.4,48.5,13.0,68.04511891769224,65.20000129501348,2023-01-07,11:31:30
12.0,95.0,393.1,64.2,13.0,68.12313937866172,67.07839587771183,2023-01-07,12:01:30
16.0,109.0,396.9,95.7,16.0,74.16858491761013,74.10225305099415,2023-01-07,13:46:30
19.0,122.0,489.3,108.8,21.0,72.44031774126165,72.48233262964088,2023-01-07,14:31:30
23.0,147.0,551.8,143.4,23.0,72.5005204763613,74.84262685458864,2023-01-07,15:46:30
42.0,360.0,1495.3,341.4,41.0,86.98283905353651,93.78474177068411,2023-01-07,16:46:00
47.0,357.0,1656.9,350.9,46.0,84.74136976858532,98.13919583080234,2023-01-07,17:31:30
45.0,336.0,1465.5,329.2,48.0,81.67536446096123,94.17876333998923,2023-01-07,18:31:30
44.0,294.0,1276.7,282.3,47.0,85.49879998431126,89.42523482594899,2023-01-07,19:01:30
37.0,257.0,976.8,218.3,41.0,79.76899310216554,85.52787892790838,2023-01-07,20:16:30
33.0,198.0,702.0,148.3,37.0,76.04311628695692,81.99815529195851,2023-01-07,21:01:30
30.0,148.0,562.3,134.9,30.0,76.40364129355939,78.43268135081073,2023-01-07,22:01:30
21.0,64.0,201.1,65.2,23.0,71.5260993428927,69.74930913603076,2023-01-07,23:01:30
13.0,44.0,123.9,23.0,19.0,70.71208856379116,68.81487768514114,2023-01-08,00:01:30
8.0,21.0,79.1,10.3,17.0,69.03173257809348,62.96328803020013,2023-01-08,01:01:30
4.0,16.0,48.9,5.6,9.0,67.0510964354666,60.8248981284921,2023-01-08,02:01:30
2.0,4.0,10.4,0.9,5.0,57.432081379265796,55.06140455844011,2023-01-08,03:01:30
1.0,8.0,29.4,1.9,2.0,65.63729464538307,57.75655081274753,2023-01-08,04:01:30
0.0,3.0,12.9,0.8,2.0,57.096125099713035,53.932972425671686,2023-01-08,05:01:30
